"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion_minturdep","tipo","establecimientos","unidades","habitaciones","plazas"
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Rancul","Parera","Hospedaje","Parahoteleros",1,0,4,8
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Rancul","Rancul","Hosteria","Parahoteleros",2,0,10,34
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Rancul","Rancul","Hotel sin categorizar","Hoteleros",1,0,8,17
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Realico","Ingeniero Luiggi","Hospedaje","Parahoteleros",1,0,6,16
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Toay","Toay","Cabañas / bungalows","Parahoteleros",1,2,0,8
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Toay","Toay","Establecimiento rural","Parahoteleros",1,0,4,12
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Toay","Toay","Hosteria","Parahoteleros",1,0,8,25
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","Chacharramendi","Hotel 2 estrellas","Hoteleros",1,0,13,41
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Cabañas / bungalows","Parahoteleros",7,22,0,100
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Conjunto de unidades turisticas","Otros colectivos",1,2,0,10
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Establecimiento rural","Parahoteleros",3,0,37,102
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Hospedaje","Parahoteleros",2,0,11,31
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Hosteria","Parahoteleros",1,0,12,25
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Hotel 1 estrella","Hoteleros",1,0,15,55
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Hotel 2 estrellas","Hoteleros",3,0,58,134
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Hotel sin categorizar","Hoteleros",4,0,36,104
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","General Acha","Motel","Hoteleros",1,0,12,32
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","Padre Buodo","Motel","Hoteleros",1,0,10,28
2020,"Patagonia","Ruta de La Estepa","42","La Pampa","Utracan","Quehue","Hosteria","Parahoteleros",1,0,8,20
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Añelo","Añelo","Cabañas / bungalows","Parahoteleros",1,6,0,24
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Añelo","Añelo","Hotel 2 estrellas","Hoteleros",1,0,27,82
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Añelo","Añelo","Hotel sin categorizar","Hoteleros",1,0,32,64
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Albergue / b&b / hostel","Parahoteleros",1,0,4,14
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Arroyito","Motel","Hoteleros",1,0,37,73
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Centenario","Camping","Otros colectivos",1,70,0,0
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Centenario","Hotel 2 estrellas","Hoteleros",2,0,40,124
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Centenario","Hotel 3 estrellas","Hoteleros",1,0,39,100
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Cutral-Co","Hosteria","Parahoteleros",1,0,15,35
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Cutral-Co","Hotel 2 estrellas","Hoteleros",1,0,33,69
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Cutral-Co","Hotel 3 estrellas","Hoteleros",2,0,59,128
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Cutral-Co","Residencial","Parahoteleros",1,0,26,63
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Albergue / b&b / hostel","Parahoteleros",10,0,68,280
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Apart hotel","Hoteleros",3,0,83,293
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Cabañas / bungalows","Parahoteleros",2,6,0,17
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Complejo turistico","Parahoteleros",1,0,125,251
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hosteria","Parahoteleros",8,0,53,127
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel 1 estrella","Hoteleros",6,0,139,318
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel 2 estrellas","Hoteleros",7,0,227,510
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel 3 estrellas","Hoteleros",8,0,348,706
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel 4 estrellas","Hoteleros",5,0,357,824
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel 5 estrellas","Hoteleros",2,0,162,324
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel sin categorizar","Hoteleros",1,0,74,176
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Hotel sindical / mutual","Hoteleros",1,0,72,154
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Neuquen","Residencial","Parahoteleros",4,0,54,122
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plaza Huincul","Complejo turistico","Parahoteleros",1,0,78,166
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plaza Huincul","Hotel 1 estrella","Hoteleros",1,0,14,30
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plottier","Albergue / b&b / hostel","Parahoteleros",1,0,5,24
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plottier","Cabañas / bungalows","Parahoteleros",2,6,0,25
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plottier","Camping","Otros colectivos",1,33,0,0
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plottier","Complejo turistico","Parahoteleros",1,0,2,18
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plottier","Conjunto de unidades turisticas","Otros colectivos",1,5,0,17
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Plottier","Hotel 3 estrellas","Hoteleros",2,0,36,71
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Senillosa","Camping","Otros colectivos",1,27,0,0
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Senillosa","Dormis","Parahoteleros",1,0,3,12
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Senillosa","Hotel sin categorizar","Hoteleros",1,0,6,16
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Villa El Chocon","Apart hotel","Hoteleros",1,0,4,16
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Villa El Chocon","Cabañas / bungalows","Parahoteleros",2,8,0,39
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Villa El Chocon","Camping","Otros colectivos",1,40,0,0
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Villa El Chocon","Conjunto de unidades turisticas","Otros colectivos",3,6,0,27
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Villa El Chocon","Hosteria","Parahoteleros",2,0,16,38
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Villa El Chocon","Hotel 2 estrellas","Hoteleros",1,0,6,20
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Picunches","Las Lajas","Albergue / b&b / hostel","Parahoteleros",1,0,6,28
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Picunches","Las Lajas","Cabañas / bungalows","Parahoteleros",2,7,0,24
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Picunches","Las Lajas","Conjunto de unidades turisticas","Otros colectivos",2,10,0,38
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Picun Leufu","Picun Leufu","Albergue / b&b / hostel","Parahoteleros",1,0,4,20
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Picun Leufu","Picun Leufu","Hosteria","Parahoteleros",2,0,14,38
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Albergue / b&b / hostel","Parahoteleros",2,0,14,48
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Apart hotel","Hoteleros",1,0,2,7
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Camping","Otros colectivos",1,16,0,0
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Complejo turistico","Parahoteleros",1,0,9,28
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Conjunto de unidades turisticas","Otros colectivos",5,14,0,61
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Hosteria","Parahoteleros",1,0,7,20
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Hotel 1 estrella","Hoteleros",1,0,35,85
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Hotel 2 estrellas","Hoteleros",1,0,23,49
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Hotel 3 estrellas","Hoteleros",1,0,38,98
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Zapala","Zapala","Hotel 4 estrellas","Hoteleros",1,0,40,80
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Chimpay","Motel","Hoteleros",1,0,12,28
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Camping","Otros colectivos",1,0,0,0
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Conjunto de unidades turisticas","Otros colectivos",1,2,0,11
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Establecimiento rural","Parahoteleros",1,0,2,5
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Hospedaje","Parahoteleros",2,0,17,43
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Hotel 1 estrella","Hoteleros",2,0,84,177
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Hotel 2 estrellas","Hoteleros",1,0,35,81
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Choele Choel","Motel","Hoteleros",1,0,10,32
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Lamarque","Complejo turistico","Parahoteleros",1,0,17,60
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Lamarque","Hotel 1 estrella","Hoteleros",1,0,11,34
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Luis Beltran","Conjunto de unidades turisticas","Otros colectivos",1,3,0,8
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Avellaneda","Luis Beltran","Hotel sin categorizar","Hoteleros",1,0,6,18
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Conesa","General Conesa","Hospedaje","Parahoteleros",3,0,49,138
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Conesa","General Conesa","Hotel 1 estrella","Hoteleros",1,0,19,64
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Allen","Complejo turistico","Parahoteleros",1,0,12,40
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Allen","Conjunto de unidades turisticas","Otros colectivos",1,16,0,74
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Allen","Hospedaje","Parahoteleros",1,0,18,42
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Albergue / b&b / hostel","Parahoteleros",1,0,8,21
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Apart hotel","Hoteleros",1,0,8,20
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Complejo turistico","Parahoteleros",1,0,22,54
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Hotel 1 estrella","Hoteleros",2,0,64,120
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Hotel 2 estrellas","Hoteleros",1,0,28,49
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Hotel 3 estrellas","Hoteleros",2,0,41,92
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Catriel","Hotel sin categorizar","Hoteleros",1,0,16,32
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cinco Saltos","Hospedaje","Parahoteleros",1,0,15,34
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Albergue / b&b / hostel","Parahoteleros",2,0,32,94
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Apart hotel","Hoteleros",1,0,44,96
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Complejo turistico","Parahoteleros",1,0,24,69
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Hospedaje","Parahoteleros",2,0,42,94
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Hotel 2 estrellas","Hoteleros",1,0,57,125
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Hotel 3 estrellas","Hoteleros",2,0,51,103
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Hotel 4 estrellas","Hoteleros",1,0,39,78
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Motel","Hoteleros",1,0,42,188
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Contralmirante Cordero","Conjunto de unidades turisticas","Otros colectivos",1,4,0,16
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Complejo turistico","Parahoteleros",1,0,20,68
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Conjunto de unidades turisticas","Otros colectivos",7,28,0,122
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hospedaje","Parahoteleros",9,0,93,335
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 1 estrella","Hoteleros",1,0,41,103
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 2 estrellas","Hoteleros",4,0,85,190
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 3 estrellas","Hoteleros",1,0,31,113
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 4 estrellas","Hoteleros",1,0,39,78
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel sin categorizar","Hoteleros",1,0,14,41
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Residencial","Parahoteleros",1,0,7,17
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Albergue / b&b / hostel","Parahoteleros",2,0,12,63
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Camping","Otros colectivos",1,2,0,0
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Conjunto de unidades turisticas","Otros colectivos",1,8,0,31
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Hospedaje","Parahoteleros",1,0,11,33
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Hotel 1 estrella","Hoteleros",1,0,20,48
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Hotel 3 estrellas","Hoteleros",1,0,9,19
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Residencial","Parahoteleros",1,0,48,138
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Nueve de Julio","Ministro Ramos Mexia","Establecimiento rural","Parahoteleros",1,0,2,84
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Nueve de Julio","Sierra Colorada","Hospedaje","Parahoteleros",1,0,5,12
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Comallo","Albergue / b&b / hostel","Parahoteleros",1,0,5,14
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Apart hotel","Hoteleros",1,0,40,154
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Cabañas / bungalows","Parahoteleros",1,4,0,16
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Complejo turistico","Parahoteleros",1,3,12,35
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Conjunto de unidades turisticas","Otros colectivos",15,47,0,166
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Paso Flores","Establecimiento rural","Parahoteleros",1,0,18,46
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Pilcaniyeu","Establecimiento rural","Parahoteleros",1,0,3,8
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Villa Llanquin","Camping","Otros colectivos",2,2,0,0
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Villa Llanquin","Hosteria","Parahoteleros",1,0,5,20
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Valcheta","Valcheta","Hospedaje","Parahoteleros",1,0,14,38
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","El Cain","Conjunto de unidades turisticas","Otros colectivos",1,3,0,6
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Ingeniero Jacobacci","Hospedaje","Parahoteleros",1,0,11,26
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Ingeniero Jacobacci","Hotel 1 estrella","Hoteleros",2,0,37,97
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Ingeniero Jacobacci","Hotel sin categorizar","Hoteleros",1,0,12,36
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Los Menucos","Establecimiento rural","Parahoteleros",2,0,4,10
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Los Menucos","Hospedaje","Parahoteleros",1,0,10,25
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Los Menucos","Hotel 1 estrella","Hoteleros",2,0,18,39
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Veinticinco de Mayo","Maquinchao","Albergue / b&b / hostel","Parahoteleros",1,0,11,28
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Las Heras","Hotel 1 estrella","Hoteleros",1,0,25,46
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Las Heras","Residencial","Parahoteleros",1,0,26,56
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Las Heras","Sin clasificar","Otros colectivos",6,0,108,237
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Pico Truncado","Albergue municipal / complejo deportivo","Otros colectivos",1,0,8,180
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Pico Truncado","Hotel sin categorizar","Hoteleros",4,0,50,88
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Pico Truncado","Residencial","Parahoteleros",1,0,37,59
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Pico Truncado","Sin clasificar","Otros colectivos",3,0,24,48
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Deseado","Tres Cerros","Motel","Hoteleros",1,0,6,21
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Rio Chico","Gobernador Gregores","Cabañas / bungalows","Parahoteleros",2,12,0,28
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Rio Chico","Gobernador Gregores","Camping","Otros colectivos",1,0,0,0
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Rio Chico","Gobernador Gregores","Hotel 1 estrella","Hoteleros",1,0,21,57
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Rio Chico","Gobernador Gregores","Hotel 3 estrellas","Hoteleros",1,0,16,47
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Rio Chico","Gobernador Gregores","Sin clasificar","Otros colectivos",11,0,57,179
2020,"Patagonia","Mar Patagonico","26","Chubut","Biedma","Peninsula Valdes","Establecimiento rural","Parahoteleros",8,0,77,172
2020,"Patagonia","Mar Patagonico","26","Chubut","Biedma","Punta Delgada","Establecimiento rural","Parahoteleros",1,0,27,58
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Albergue / b&b / hostel","Parahoteleros",3,0,9,31
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Complejo turistico","Parahoteleros",1,0,2,6
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Conjunto de unidades turisticas","Otros colectivos",1,2,0,10
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Establecimiento rural","Parahoteleros",1,0,7,35
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Hosteria","Parahoteleros",3,0,24,65
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Collon Cura","Piedra del Águila","Motel","Hoteleros",1,0,6,17
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Confluencia","Centenario","Camping","Otros colectivos",1,11,0,0
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Lacar","Lago Meliquina","Complejo turistico","Parahoteleros",2,0,17,61
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Lacar","Villarino","Hosteria","Parahoteleros",1,0,10,24
2020,"Patagonia","Ruta de La Estepa","58","Neuquén","Picunches","Primeros Pinos","Hosteria","Parahoteleros",1,0,5,11
2020,"Patagonia","Patagonia Andina","62","Río Negro","Bariloche","La Veranada","Establecimiento rural","Parahoteleros",1,0,3,5
2020,"Patagonia","Patagonia Andina","62","Río Negro","Bariloche","La Veranada","Hosteria","Parahoteleros",2,0,9,29
2020,"Patagonia","Ruta de La Estepa","78","Santa Cruz","Rio Chico","Lago Strobel","Establecimiento rural","Parahoteleros",1,0,7,14
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Albergue municipal / complejo deportivo","Otros colectivos",1,0,6,30
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Cabañas / bungalows","Parahoteleros",18,69,0,277
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Conjunto de unidades turisticas","Otros colectivos",3,14,0,50
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Establecimiento rural","Parahoteleros",9,0,57,131
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Hosteria","Parahoteleros",5,0,68,164
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Hotel 1 estrella","Hoteleros",1,0,15,34
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Hotel 2 estrellas","Hoteleros",2,0,49,135
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Hotel boutique","Hoteleros",3,0,27,78
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Hotel sin categorizar","Hoteleros",2,0,28,60
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Baradero","Residencial","Parahoteleros",1,0,5,15
2021,"Buenos Aires","Delta","06","Buenos Aires","Baradero","Santa Coloma","Establecimiento rural","Parahoteleros",1,0,4,10
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Cabañas / bungalows","Parahoteleros",4,29,0,116
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Camping","Otros colectivos",1,0,0,0
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Establecimiento rural","Parahoteleros",2,0,14,32
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Hosteria","Parahoteleros",2,0,47,110
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Hotel 3 estrellas","Hoteleros",4,0,139,363
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Hotel sin categorizar","Hoteleros",1,0,70,150
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Belen de Escobar","Sin clasificar","Otros colectivos",1,0,2,4
2021,"Buenos Aires","Delta","06","Buenos Aires","Escobar","Matheu","Motel","Hoteleros",1,0,19,103
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Cabañas / bungalows","Parahoteleros",1,3,0,12
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Conjunto de unidades turisticas","Otros colectivos",1,2,0,4
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Establecimiento rural","Parahoteleros",14,0,108,271
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Hospedaje","Parahoteleros",2,0,4,8
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Hosteria","Parahoteleros",2,0,5,12
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Posada","Parahoteleros",1,0,12,28
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Residencial","Parahoteleros",2,0,98,226
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Capilla del Señor","Sin clasificar","Otros colectivos",1,0,10,30
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Los Cardales","Cabañas / bungalows","Parahoteleros",1,2,0,4
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Los Cardales","Hosteria","Parahoteleros",1,0,2,5
2021,"Buenos Aires","Delta","06","Buenos Aires","Exaltacion de La Cruz","Los Cardales","Hotel sin categorizar","Hoteleros",3,0,63,138
2021,"Buenos Aires","Delta","06","Buenos Aires","Pilar","Fatima","Hotel 3 estrellas","Hoteleros",1,0,25,50
2021,"Buenos Aires","Delta","06","Buenos Aires","Pilar","Fatima","Hotel sin categorizar","Hoteleros",1,0,12,44
2021,"Buenos Aires","Delta","06","Buenos Aires","Pilar","Fatima","Sin clasificar","Otros colectivos",1,0,10,30
2021,"Buenos Aires","Delta","06","Buenos Aires","Ramallo","Perez Millan","Hotel 2 estrellas","Hoteleros",1,0,4,8
